file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\indicators\simple\MaxPriceIndicatorTest.java,eu.verdelhan.ta4j.indicators.simple.MaxPriceIndicatorTest,class,6,6,0,6,3,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,13,0,1,0,0,0,0,2,3,0,3,1,0,0,0,18,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\oscillators\PPOIndicator.java,eu.verdelhan.ta4j.indicators.oscillators.PPOIndicator,class,3,5,2,3,3,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,14,1,0,0,0,1,1,1,2,3,2,1,0,0,0,30,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\analysis\criteria\RewardRiskRatioCriterionTest.java,eu.verdelhan.ta4j.analysis.criteria.RewardRiskRatioCriterionTest,class,9,9,0,9,6,1,0,9,0,0.16666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,2,55,0,0,0,0,23,0,92,24,31,24,0,0,0,0,48,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\strategies\IndicatorOverIndicatorStrategy.java,eu.verdelhan.ta4j.strategies.IndicatorOverIndicatorStrategy,class,2,8,6,2,6,2,0,4,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,17,3,0,0,0,2,1,0,2,0,2,0,0,0,0,25,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\analysis\criteria\MaximumDrawdownCriterion.java,eu.verdelhan.ta4j.analysis.criteria.MaximumDrawdownCriterion,class,5,9,4,5,5,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,1,0,2,9,2,7,2,0,0,0,24,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\analysis\criteria\TotalProfitCriterion.java,eu.verdelhan.ta4j.analysis.criteria.TotalProfitCriterion,class,6,18,12,6,5,2,0,7,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,4,1,1,0,0,0,1,4,2,3,1,0,0,0,32,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\analysis\criteria\AbstractAnalysisCriterionTest.java,eu.verdelhan.ta4j.analysis.criteria.AbstractAnalysisCriterionTest,class,5,5,0,5,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,20,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\strategies\IndicatorOverIndicatorStrategyTest.java,eu.verdelhan.ta4j.strategies.IndicatorOverIndicatorStrategyTest,class,8,8,0,8,2,1,0,8,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,29,0,0,0,0,0,0,24,8,0,6,0,0,0,0,19,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\indicators\simple\ConstantIndicatorTest.java,eu.verdelhan.ta4j.indicators.simple.ConstantIndicatorTest,class,3,3,0,3,2,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,9,1,0,1,0,0,0,0,8,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\indicators\oscillators\AwesomeOscillatorIndicatorTest.java,eu.verdelhan.ta4j.indicators.oscillators.AwesomeOscillatorIndicatorTest,class,9,9,0,9,4,1,0,4,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,54,5,0,5,0,0,0,0,32,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\indicators\volume\AccumulationDistributionIndicatorTest.java,eu.verdelhan.ta4j.indicators.volume.AccumulationDistributionIndicatorTest,class,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,35,3,0,3,0,0,0,0,12,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\simple\PriceVariationIndicator.java,eu.verdelhan.ta4j.indicators.simple.PriceVariationIndicator,class,3,5,2,3,3,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,14,2,0,0,0,0,0,2,3,2,3,0,0,0,0,18,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\ticks\DefaultTick.java,eu.verdelhan.ta4j.ticks.DefaultTick,class,2,5,3,2,22,1,1,4,44,0.7916667,0.0,0.0,16,0,16,0,0,0,16,0,0,0,9,0,0,9,0,0,0,0,1,83,13,0,1,0,3,3,10,23,1,9,1,0,0,0,66,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\test\java\eu\verdelhan\ta4j\strategies\PipeEnterStrategyTest.java,eu.verdelhan.ta4j.strategies.PipeEnterStrategyTest,class,6,6,0,6,3,1,0,5,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,33,0,0,0,0,0,0,74,9,0,8,0,0,0,0,18,1,0
C:\Users\User\Downloads\ta4j\ta4j\ta4j\src\main\java\eu\verdelhan\ta4j\indicators\helpers\AverageLossIndicator.java,eu.verdelhan.ta4j.indicators.helpers.AverageLossIndicator,class,1,3,2,1,5,1,0,6,0,0.16666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,2,20,2,1,0,0,0,1,6,5,8,4,2,0,0,0,17,1,0
