file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/adx/AverageDirectionalMovementIndicator.java,org.ta4j.core.indicators.adx.AverageDirectionalMovementIndicator,calculate/1[int],false,46,2,3,0,3,2,7,8,2,2,1,7,0,0,0,1,0,0,0,3,2,2,1,0,0,0,11,4,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/adx/AverageDirectionalMovementIndicator.java,org.ta4j.core.indicators.adx.AverageDirectionalMovementIndicator,"AverageDirectionalMovementIndicator/2[org.ta4j.core.indicators.adx.TimeSeries,int]",true,39,2,1,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/adx/AverageDirectionalMovementIndicator.java,org.ta4j.core.indicators.adx.AverageDirectionalMovementIndicator,toString/0,false,56,0,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/keltner/KeltnerChannelUpperIndicatorTest.java,org.ta4j.core.indicators.keltner.KeltnerChannelUpperIndicatorTest,keltnerChannelUpperIndicatorTest/0,false,84,4,0,0,0,1,3,21,0,2,0,3,0,0,0,0,0,0,0,37,2,0,0,0,0,0,15,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/test/java/org/ta4j/core/indicators/keltner/KeltnerChannelUpperIndicatorTest.java,org.ta4j.core.indicators.keltner.KeltnerChannelUpperIndicatorTest,setUp/0,false,44,4,0,0,0,1,1,36,0,1,0,1,0,0,0,0,0,0,0,128,2,0,0,0,0,0,8,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/PPOIndicator.java,org.ta4j.core.indicators.PPOIndicator,"PPOIndicator/3[org.ta4j.core.indicators.Indicator<org.ta4j.core.indicators.Decimal>,int,int]",true,56,2,0,0,0,2,0,8,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,26,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/PPOIndicator.java,org.ta4j.core.indicators.PPOIndicator,PPOIndicator/1[org.ta4j.core.indicators.Indicator<org.ta4j.core.indicators.Decimal>],true,45,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/PPOIndicator.java,org.ta4j.core.indicators.PPOIndicator,calculate/1[int],false,66,1,0,0,0,1,4,5,1,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,4,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/candles/RealBodyIndicator.java,org.ta4j.core.indicators.candles.RealBodyIndicator,RealBodyIndicator/1[org.ta4j.core.indicators.candles.TimeSeries],true,46,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/candles/RealBodyIndicator.java,org.ta4j.core.indicators.candles.RealBodyIndicator,calculate/1[int],false,52,2,0,0,0,1,4,4,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,false
